imputed_CARDIoGRAM_C4D_CAD_ADDITIVE	imputed_CNCR_Insomnia_all	imputed_DIAGRAM_T2D_TRANS_ETHNIC	imputed_GABRIEL_Asthma	imputed_GPC-NEO-NEUROTICISM	imputed_HRGene_HeartRate	imputed_IBD.EUR.Crohns_Disease	imputed_IBD.EUR.Inflammatory_Bowel_Disease	imputed_IBD.EUR.Ulcerative_Colitis	imputed_IGAP_Alzheimer	imputed_PGC_ADHD_EUR_2017	imputed_PGC_ASD_2017_CEU	imputed_TAGC_Asthma_EUR	imputed_UKB_20002_1261_self_reported_multiple_sclerosis	imputed_UKB_20002_1262_self_reported_parkinsons_disease	imputed_UKB_20002_1289_self_reported_schizophrenia	imputed_UKB_20127_Neuroticism_score	imputed_UKB_6152_8_diagnosed_by_doctor_Asthma
chr7:135767837-135770268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:135773590-135774995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:136868166-136871864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:136877966-136878721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:136881973-136882517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:136882992-136885607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:136887447-136887710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:136930943-136932526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:137440160-137441413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:140889430-140889952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:141541296-141541818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:141585379-141587074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:141731427-141732180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:141975860-141976512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:143486920-143487731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:143836454-143836862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:143881358-143883309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:143900938-143902848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:1458304-1459404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:149071592-149073279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:149125545-149128146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:149180834-149181248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:149195989-149197296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:149284126-149286286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:149321722-149322351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:149872323-149875035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:149880394-149882062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:150322614-150324033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:150361439-150362336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:150388244-150389750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:150514284-150520330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr7:150603939-150604822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:150631763-150633012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:150641605-150642069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:150684904-150686903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:150716564-150718709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:150721375-150721749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:150751117-150752686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:150753950-150754776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:150754975-150755544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:150799241-150801431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:150820335-150821148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:150823224-150825114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:150825342-150826978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:150877153-150877828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:150970720-150972976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:151013985-151014473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:151018946-151019386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:151038573-151040243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:151058060-151060522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:151099530-151099906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:151139000-151139547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:151409805-151410835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:151656816-151658059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:152193812-152194208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:152521541-152521907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:1531323-1533733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:1536529-1539116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:15685468-15686741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:156902469-156904905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:1569407-1569919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:1570032-1571653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:1578782-1581268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:158740345-158741898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:158799722-158800120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:158817032-158817708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:158857813-158858788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:159086425-159087174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:159141229-159144736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:16069681-16071378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:16095619-16095994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:16620546-16621493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:16753803-16755807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:17231961-17232199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:17371089-17371993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:18371658-18372237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:1913707-1914269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:1939344-1940756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:1940778-1941449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:1951826-1952152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:2037374-2038506	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:2115344-2117830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:2150855-2151706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:2156919-2158720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:22854136-22855596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:22858437-22858733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:23074324-23077749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:23105146-23107743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:23117072-23117538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:23161289-23161701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:23220592-23220921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:23221034-23221289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:23242835-23243040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:23243064-23243437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:23246102-23248748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:23258394-23259534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:2399354-2400813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:2566966-2567408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:2762174-2764016	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
chr7:2784076-2785957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:27921210-27921615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:2795784-2797883	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
chr7:2801513-2803798	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
chr7:2804847-2806352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:28082713-28083445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:28127913-28128356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:28180342-28180780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:2833299-2834006	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
chr7:2856067-2857071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:29139825-29140002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:29143579-29143834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:29156772-29158410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:29769629-29771919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:30463939-30464165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:30504062-30505711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:30543320-30544467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:30561728-30562376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:30564534-30564969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:30693939-30696001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:30697076-30698435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:30706814-30710400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:30744507-30745783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:30770649-30772386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:30778154-30780984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:30788641-30790268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:30800870-30801574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:30817424-30817934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:30840274-30841521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:3181605-3182118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:31994553-31994866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:3216621-3219507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:32489643-32491368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:32511943-32512351	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:32531664-32532315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:32584925-32589372	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:32611020-32612559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:32727164-32729213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:32729372-32729723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:32732537-32732814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:32735678-32736750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:32941331-32943129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:32971232-32973274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:32991319-32992193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:35037781-35038550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:35230952-35232389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:35239361-35239668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:35248607-35249099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:35254266-35257098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:35715946-35718449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:35728026-35730000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:35747349-35748775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:35866808-35867246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:36152105-36152952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:36153201-36155211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:36244871-36246644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:37346228-37347192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:37347693-37348121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:43583053-43585146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:43612283-43613803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:43639273-43641072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:43757956-43759714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:43868698-43870542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:43891792-43892531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:43897253-43897869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:44038461-44038870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:44072254-44074773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:44078111-44078922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:44135277-44135553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:44331057-44332601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:44402949-44404461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:44407965-44409654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:44652212-44652474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:44757528-44757992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:44846707-44848030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:45019486-45020366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:45033279-45034490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:45738204-45740818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:45813828-45815259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:46015386-46015967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:4682606-4684881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:4694002-4695949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:4734305-4735526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:47537101-47537836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:47970262-47971223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:47978553-47980188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:48087927-48090268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:4845034-4846108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:4879013-4879791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:49623611-49625678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:49629628-49632355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:50677275-50677778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:51028531-51030100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:55441700-55442484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:55887895-55888509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:55894012-55895468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:56074530-56074988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:56090912-56093559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:56105193-56107202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:56175267-56176145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:57403399-57405447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:587010-587905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:5898256-5898790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:6049214-6051284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:610086-611791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:6177410-6179456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:6200818-6201172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:6226048-6226854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:6248836-6249470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:6252682-6252899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:6260313-6261675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:6317281-6318854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:6373497-6374389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:6374884-6376139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:6383988-6384421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:6398773-6399327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:643032-643645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:644101-645945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:64540527-64542838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:64902832-64903933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:649779-651713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:64997142-65000192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:65005342-65007332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:65036000-65037317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:65061982-65062995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:65080153-65081930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:65239599-65240552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:65251393-65252873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:65373523-65374896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:65390534-65390999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:65475539-65475949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:65509066-65510716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:65750153-65752036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:65770078-65771586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:65888018-65888723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:66050595-66051631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:66124168-66126187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:66140748-66141819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:66149919-66150169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:66170064-66171813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:66204492-66205059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:66258170-66258925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:66351746-66352730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:6636403-6637278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:66459464-66459985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:66492674-66494504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:66557377-66557681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:66627730-66628802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:66635736-66636503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:66653589-66655847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:66667177-66667440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:66668963-66669930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:66681288-66683201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:66700069-66700745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:66995806-66996779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:67021010-67021906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:67042306-67044104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:67082334-67083635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:67100848-67101283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:67128418-67129820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:67142802-67143985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:67223579-67224671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:67225912-67227281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:67235225-67237097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:67301725-67303467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:67359160-67359663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:71145682-71147667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:71219635-71220408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:71220463-71222017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:71222101-71222330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:71235920-71237428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:71310343-71310578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:7133688-7134736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:72878522-72880730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:73578783-73579802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:73879212-73882153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:73891872-73892493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:73894050-73894995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:74579666-74581067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:74604078-74607247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:74612083-74613137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:74661328-74661508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:74850790-74851285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:74890146-74891517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
